source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,382,single_type,"If $\tan \theta = \frac{\sin \theta}{\sin \theta}$ $\frac{\alpha - \cos \alpha}{\alpha + \cos \alpha}$ , then ( - /

**Options:**
-",,$\sin \alpha - \cos \alpha$ $\alpha = \pm \sqrt{2} \sin \theta$,$\sin \alpha + \cos \alpha = \pm $ $\frac{1}{2}\cos\theta$,$\cos 2\theta = \sin \theta$ n2α,$\sin 2\theta + \cos 2\alpha = 0$ 0,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,383,multiple_type,"Which of th e following number(s)is/are rational?

**Options:**
-",,$\sin 15^{\circ}$,$\cos 15^{\circ}$,sin 15° cos 15° $d$ ) $\sin 15^{\circ} \cos 75^{\circ}$,N/A,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,384,single_type,"Which of th e following quantities are ra tional?

**Options:**
-",,$$\sin\left(\frac{11\pi}{12}\right)\sin\left(\frac{5\pi}{12}\right)$$,$$\cos c\left(\frac{9\pi}{10}\right)\sec\left(\frac{4\pi}{5}\right)$$,$$\sin^4\left(\frac{\pi}{8}\right)+\cos^4\left(\frac{\pi}{8}\right)$$,$$\left(1+\cos\frac{2\pi}{9}\right)\left(1+\cos\frac{4\pi}{9}\right)\left(1+\cos\frac{8\pi}{9}\right)$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,385,single_type,"The minimum value of the expression $\sin\alpha+\sin\beta+\sin\gamma$ , where $\alpha$ , $\beta$ , $\gamma$ are real numbers satisfying $\alpha+\beta+\gamma=\pi$ is

**Options:**
-",,Positive,Zero,Negative,$-3$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,387,single_type,"$(a+2)\sin \alpha + (2a-1)\cos \alpha = (2a+1)if \tan \alpha is$

**Options:**
-",,$_{3/4}$,1/3,$2aI(a^2+1)$,$2at(a^2-1)$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,388,single_type,"There exists triangle ABC satisfying -

**Options:**
-",,$\tan A + \tan B + \tan C = 0$ - $\frac{\sin A}{2} = \frac{\sin B}{2} = \frac{\sin C}{7}$ *b*),^2 = c^2 + ab$ and $\sqrt{2}(\sin A + \cos,$(a+,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,389,single_type,"If $\log a x = b$ for permissible values of a and x, then identify the statement |s| which can be correct. -

**Options:**
-",,"If a and b are two irrational numbers, then x can be rational. - *b*) If a is rational and b is irrational, then x can be rational.",N/A,"If a is irrational and =b is rational, then x can be rational.","If a is rational and b is rational, then x can be rational.",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,390,single_type,"Let $A 0A 1A 2A 3A 4A 5$ be a regular hexagon inscribed in a circle of unit radius. Then the product of the lengths of the line segments $A 0A 1$ , $A 0A 2$ and $A 0A 4$ is

**Options:**
-",,$\frac{3}{2}$,$3\sqrt{3}$,N/A,$\frac{3\sqrt{3}}{2}$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,391,multiple_type,"If $|\sin \alpha| x^2 - 2x + b \ge 2$ for all the real values of $x \le 1$ and $\alpha \in (0, \pi/2) \cup (\pi/2, \pi)$ , then the possible real values of b is/are

**Options:**
-",,2,3,4,5,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,392,single_type,"If $\sin^2 x - a \sin x + b = 0$ has only one solution in $[0, \pi]$ , then which of the following statements are correct? -

**Options:**
-",,"$a \in [-\infty, 1] \cup [2, \infty]$","$b \in [-\infty, 0] \cup [1, \infty]$",a = 1 + b,None of these,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,393,single_type,"Which of the following, when simplified, reduces to unity?

**Options:**
-",,2 log10 5 .lo g10 20+( log10 2) 2 log 2+log 3,log 48−log 4,−log5 log3√5√9 1 64,log ( ) √3 6 27 2,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,394,single_type,"In a triangle, the lengths of the two larger sides are 10 and 9, respectively. If the angles are in A.P., then the length of the third side can be *a*) $$5-\sqrt{6}$$ *b*) $$3\sqrt{3}$$

**Options:**
-",,N/A,N/A,5,$$_{5+\sqrt{6}}$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,395,single_type,"For α = π /7 which of the following hold(s) good?

**Options:**
-",,$$\tan \alpha \tan 2\alpha \tan 3\alpha = \tan 3\alpha - \tan 2\alpha - \tan \alpha$$,$$cosec \alpha = cosec 2\alpha + cosec 4\alpha$$,$$\cos \alpha - \cos 2\alpha + \cos 3\alpha = 1/2$$,$$8\cos\alpha\cos2\alpha\cos4\alpha=1$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,396,single_type,"The equation √1+log x √27 log 3 x +1=0 has - *

**Options:**
-",,No integral solution,One irrational solution,Two real solutions,No prime solution,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,397,single_type,"There exists a triangle ABC satisfying the conditions

**Options:**
-",,"$$b \sin A = a, A < \pi/2$$","$$b \sin A > a, A > \pi/2$$","$$b \sin A < a, A < \pi/2$$","$$b \sin A < a, A < \pi/2, b > a$$",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,398,single_type,"If cos β is the geometric mean between sin α ∧cos α ,where 0< α , β < π 2 ,then cos 2 β is equal to

**Options:**
-",,$$-2\sin^2\left(\frac{\pi}{4}-\alpha\right)$$,$$-2\cos^2\left(\frac{\pi}{4}+\alpha\right)$$,$$2\sin^2\left(\frac{\pi}{4} + \alpha\right)$$,$$2\cos^2\left(\frac{\pi}{4}-\alpha\right)$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,399,single_type,"If in a triangle PQR , sin P, sin Q , sin R are in A.P., then - *

**Options:**
-",,The altitudes are in A.P.,The altitudes are in H.P.,The medians are in G.P.,The medians are in A.P.,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,400,single_type,"If log 1 / 2 ( 4− x ) ≥ log 1 / 2−log 1 / 2 ( x −1) , then x belongs to

**Options:**
-",,"$$(1,2]$$","[ 3 *,* 4)","(1*,*3]","[1*,* 4)",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,401,single_type,"Which of the following do/does not reduce to unity?

**Options:**
-",,$$\frac{\sin(180°+,$$\frac{\sin(,$$\frac{\sin 24 \circ \cos 6 \circ - \sin 6 \circ \cos 24 \circ}{\sin 21 \circ \cos 39 \circ - \cos 51 \circ \sin 69 \circ}$$,$$\frac{\cos(90°+,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,402,single_type,"Sides of ∆ ABC are in A.P. If a < min { b , c } , then cos A may be equal to

**Options:**
-",,$$\frac{4b-3c}{2b}$$,$$\frac{3c-4b}{2c}$$,$$\frac{4c-3b}{2b}$$,$$\frac{4c-3b}{2c}$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,403,single_type,"The sides of ∆ ABC satisfy the equation 2 +4 b 2 + c 2 =4 ab +2 ac . Then *

**Options:**
-",,The triangle is isosceles,The triangle is obtuse,$$B = \cos^{-1}(7/8)$$,$$A = \cos^{-1}(1/4)$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,404,single_type,"Which of the following identities, wherever defined, hold(s) good?

**Options:**
-",,$$\cot \alpha - \tan \alpha = 2 \cot 2\alpha$$,$$\tan(45^{\circ}+\alpha)-\tan(45^{\circ}-\alpha)=2\csc 2\alpha$$,$$\tan(45 \circ +\alpha) + \tan(45 \circ -\alpha) = 2 \sec 2\alpha$$,$$\tan \alpha + \cot \alpha = 2 \tan 2 \alpha$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,405,single_type,"If the sides of a right-angled triangle are in G.P., then the cosines of the acute angle of the triangle are

**Options:**
-",,$$\frac{\sqrt{5}-1}{2}$$,$$\frac{\sqrt{5+1}}{2}$$,$$\sqrt{\frac{\sqrt{5}-1}{2}}$$ $$,\ \frac{\sqrt{5+1}}{2}$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,406,single_type,"In which of the following sets the inequality sin 6 x +cos 6 x >5/8 holds good?

**Options:**
-",,"$$(-\pi/8, \pi/8)$$","$$(3\pi/8,5\pi/8)$$","$$(\pi/4, 3\pi/4)$$","$$(7\pi/8,9\pi/8)$$",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,407,single_type,"The number of all the possible triplets ( a 1 ,a 2 ,a 3 ) such that a 1+ a 2 cos(2 x )+ a 3 sin 2 ( x )=0 for all x is *

**Options:**
-",,0,1,3,Infinite,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,408,single_type,"A circle centred at O has radius 1 and contains the point A . Segment AB is tangent to the circle at A ∧ ∠ AOB = θ . If point C lies on OA ∧ BC bisects the angle ABO , then OC equals

**Options:**
-",,$$\sec \theta (\sec \theta - \tan \theta)$$,$$\frac{\cos^2\theta}{1+\sin\theta}$$,$$\frac{1}{1+\sin\theta}$$ $$,\frac{1-\sin\theta}{\cos^2\theta}$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,409,single_type,"If A is the area and 2 s is the sum of the sides of a triangle, then

**Options:**
-",,$A \leq \frac{s^2}{4}$,$A \le \frac{s^2}{3\sqrt{3}}$,$A < \frac{s^2}{\sqrt{3}}$,None of these,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,410,single_type,"some angles in the en which of the following $\alpha+\beta+\gamma=\pi$ fying $\tan(\alpha + \beta) = 15/8$ b ) $\cot \alpha \cot \beta \cot \gamma = \cot \alpha + \cot$ $\beta$ +cot $\gamma$

**Options:**
-",,N/A,N/A,$\tan \alpha + \tan \beta + \tan \gamma = \tan \alpha$ an $\beta$ tan $\gamma$,$\tan \alpha \tan \beta + \tan \beta \tan \gamma + \tan \alpha$ $\gamma \tan \alpha = 1$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,411,single_type,"The expression 3 $3 \left[ \sin^4 \left( \frac{3}{2} \pi - \alpha \right) + \sin^4 \left( 3 \pi + \alpha \right) \right]$ $\bigg] - 2 \bigg[ \sin^6 \bigg( \frac{1}{2} \pi + \alpha \bigg) + \sin^6 \bigg( 5 \bigg) \bigg]$ $[\pi - \alpha]$ is equal to a ) 0 b ) 1

**Options:**
-",,N/A,N/A,3,None of these,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,412,single_type,"Let $2\sin^2 x + 3\sin x$ interval $x-2>0$ and $x^2-x-2<0$ (x is measured in radians ). Then $x$ lies in the

**Options:**
-",,"$\left(\frac{\pi}{6}, \frac{5\pi}{6}\right)$","$\left(-1,\frac{5\pi}{6}\right)$","(-1,2) $d\left(\frac{\pi}{6},2\right)$",N/A,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,413,single_type,"If $\triangle ABC$ , $\angle A=9$ $90^{\circ} \land c$ , sin B, cos Bare rati onal numbers, then

**Options:**
-",,$a$ is rational $^{,}$ $a$ is irrational $^{,}$ b is rational,$b$ is irrational,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,414,single_type,"A general solution on of $\tan^2\theta + \cos 2\theta = 1$ is $n$ $\in Z$

**Options:**
-",,$n\pi - \frac{\pi}{4}$,$2n\pi + \frac{\pi}{4}$,$n\pi + \frac{\pi}{4}$,nπ,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,415,single_type,"If $\cos(x+\pi/3)+\cos(x+\pi/3)$ os $x=a$ has real solutions, , then

**Options:**
-",,6 0 Number of integral values of a are 3 *b*) Sum of number of integral values of a is 0,N/A,"When a=1, number of solutions for $x \in [0,2\pi]$ are 3","When a=1, number of solutions for $x \in [0,2\pi]$ are 2",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,416,single_type,"Lengths of the tangents from A, B and C to the incircle are in A.P., then

**Options:**
-",,"$r_1, r_2, r_3$ are in H.P.","$r_1, r_2, r_3$ are in A.P.","a, b, c are in A.P.",$\cos A = \frac{4c - 3b}{2b}$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,417,multiple_type,"The solution of the equation $9\cos^{12}x + \cos^{2}2x + 1 = 6\cos^{6}x\cos 2x + 6\cos^{6}x - 2\cos 2x$ is/are

**Options:**
-",,"$x=n\pi+\frac{\pi}{2}, n\in I$","$x = n\pi + \cos^{-1}\left(\sqrt[4]{\frac{2}{3}}\right), n \in I$","$x = n\pi - \cos^{-1}\left(\sqrt[4]{\frac{2}{3}}\right), n \in I$",None of the above,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,418,multiple_type,"Suppose ABCD (in order) is a quadrilateral inscribed in a circle. Which of the following is/are always true?

**Options:**
-",,sec B = sec D,$\cot A + \cot C = 0$,cosec A = cosec C,$\tan B + \tan D = 0$ and,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,419,single_type,"If $\cos 3\theta = \cos 3\alpha$ than tha traling of sin A can ha givan hv T17, 11C03 3 0 — C03 3 W unen me varue or sino can De diveii IJγ

**Options:**
-",,$$\pm \sin \alpha$$,$$\sin\left(\frac{\pi}{3}\pm\alpha\right)$$,$$\sin\left(\frac{2\pi}{3} + \alpha\right)$$,$\sin\left(\frac{2\pi}{3} - \alpha\right)$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,420,single_type,"For $a>0, \neq 1$ , the roots of the equation $\log {ax} a + \log x a^2 + \log {a^2x} a^3 = 0$ are given by

**Options:**
-",,$$a^{-4/3}$$,$$a^{-3/4}$$,Area of triangle is $$\frac{1}{2}bc$$,$$a^{-1/2}$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,422,multiple_type,"The real solutions of the equation $2^{x+2} \cdot 5^{6-x} = 10^{x^2}$ is/are

**Options:**
-",,N/A,N/A,$$-\log_{10}(250)$$ $$,\log_{10} 4 - 3$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,423,single_type,"If $x + y = 2\pi/3$ and $\sin x / \sin y = 2$ , then

**Options:**
-",,"The number of values of $$x \in [0, 4\pi]$$ are 4","Number of values of $$x \in [0, 4\pi]$$ are 2","Number of values of $$y \in [0, 4\pi]$$ are 4","Number of values of $$y \in [0, 4\pi]$$ are 8",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,424,single_type,"If the tangents of the angles A and B of triangle ABC satisfy the equation $abx^2 - c^2x + ab = 0$ , then

**Options:**
-",,$$\tan A = a/b$$,$$\tan B = b/a$$,$$\cos C = 0$$ $$,\sin^2 A + \sin^2 B + \sin^2 C = 2$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,425,multiple_type,"Which of the following is/are correct? (tan $$x$$ ) $^{\ln(\sin x)}$ > $(\cot x)^{\ln(\sin x)}$ , $\forall x \in (0, \pi/4)$

**Options:**
-",,N/A,"$$4^{\ln cosec x} < 5^{\ln cosec x}, \forall x \in (0, \pi/2)$$ (1/2) $$^{\ln(\cos x)} < (1/3)^{\ln(\cos x)}, \forall x \in [0, \pi/2]$$",N/A,"$$2^{\ln(\tan x)} > 2^{\ln(\sin x)}, \forall x \in [0, \pi/2]$$",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,426,single_type,"If in a $\triangle ABC$ . $\sin^4 A + \sin^4 B + \sin^4 C$ $i \sin^2 B \sin^2 C + 2 \sin^2 C \sin^2 A + 2 \sin^2 A \sin^2 B$ , then A = i

**Options:**
-",,"$$\frac{\pi}{6}$$ , $\frac{5\pi}{6}$","$$\frac{\pi}{3}, \frac{5\pi}{6}$$","$$\frac{5\pi}{6}$$ , $\frac{2\pi}{3}$","None of these $\cos(\sin x) = \frac{1}{\sqrt{2}}$ , then *x* must be lie in the interval",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,428,single_type,"If $\sin^3 \theta + \sin \theta \cos \theta + \cos^3 \theta = 1$ , then $\theta$ is equal to $n \in \mathbb{Z}$

**Options:**
-",,$$2n\pi$$,$$2n\pi + \frac{\pi}{2}$$,$$2n\pi - \frac{\pi}{2}$$,N/A,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,429,single_type,"The area of a regular polygon of n sides is (where r is inradius, R is circumradius and a is side of the triangle)

**Options:**
-",,$$\frac{nR^2}{2}\sin\left(\frac{2\pi}{n}\right)$$,$$nr^2 \tan\left(\frac{\pi}{n}\right)$$,$$\frac{na^2}{4}\cot\frac{\pi}{n}$$,$nR^2 \tan\left(\frac{\pi}{n}\right)$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,430,single_type,"Let $0 \le \theta \le \pi/2$ and $x = X \cos \theta + Y \sin \theta$ , $y = X \sin \theta - Y \cos \theta$ such that $x^2 + 4xy^2 = aX^2 + bY^2$ , where a, bare constants. Then,

**Options:**
-",,"$$a = -1, b = 3$$",$$\theta = \frac{\pi}{4}$$,"$$a=3,b=-1$$",$$\theta = \frac{\pi}{3}$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,431,single_type,"If $x + y = \pi/4$ and $\tan x + \tan y = 1$ , then $|n \in Z|$

**Options:**
-",,$$\sin x = 0$$ always,when $$x = n\pi + \pi/4$$ then $y = -n\pi$,when $$x = n\pi$$ then $y = n\pi + (\pi/4)$,when $$x=n\pi+\pi/4$$ then $y=n\pi-(\pi/4)$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,432,multiple_type,"If $\frac{\log x}{h-c} = \frac{\log y}{c-a} = \frac{\log z}{a-h}$ , then which of the following is/are true?

**Options:**
-",,$$xyz=1$$,$$x^{a} y^{b} z^{c} = 1$$,$$x^{b+c} y^{c+a} z^{a+b} = 1$$,$xyz = x^a y^b z^c$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,433,single_type,"If $\cos x + \cos y - \cos(x + y) = \frac{3}{2}$ , then

**Options:**
-",,$$x+y=0$$,$$x = 2y$$,$$x = y$$,"$$\cos^2\left(\frac{x-y}{2}\right) \ge 1$$ The value of x in $(0,\pi/2)$ satisfying $\frac{\sqrt{3}-1}{\sin x} + \frac{\sqrt{3}+1}{\cos x} = 4\sqrt{2}$ is",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,435,single_type,"If $\frac{x}{v} = \frac{\cos A}{\cos B}$ , where $A \neq B$ , then

**Options:**
-",,$$\tan\left(\frac{A+B}{2}\right) = \frac{x \tan A + y \tan B}{x+y}$$,$$\tan\left(\frac{A-B}{2}\right) = \frac{x \tan A - y \tan B}{x+y}$$,$$\frac{\sin(A+,$$x \cos A + y \cos B = 0$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,436,single_type,"The expression $\tan^4 x + 2\tan^2 x + 1\cos^2 x$ when $x = \pi/12$ can be equal to

**Options:**
-",,$$4(2-\sqrt{3})$$ *b*) $$4(\sqrt{2}+1)$$,N/A,$$16\cos^2 \pi/12$$,$$16\sin^2 \pi/12$$,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,437,single_type,"The number of values of x in the interval $[0,5\pi]$ satisfying the equation $3\sin^2 x - 7\sin x + 2 = 0$ is

**Options:**
-",,N/A,N/A,N/A,N/A,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,438,multiple_type,"For the smallest positive values of x and y, the equation $2(\sin x + \sin y) - 2\cos(x - y) = 3$ has a solution, then which of the following is/are true?

**Options:**
-",,$$\sin \frac{x+y}{2} = 1$$,$$\cos\left(\frac{x-y}{2}\right) = \frac{1}{2}$$,"Number of ordered pairs $$(x, y)$$ is 2","Number of ordered pairs $$(x, y)$$ is 3 If $\sin x + \cos x = \sqrt{y + \frac{1}{v}}$ for $x \in [0, \pi]$ , then",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,440,single_type,"If b>1, $\sin t>0$ , $\cos t>0 \land \log b(\sin t)=x$ , then $\log b(\cos t)$ is equal to

**Options:**
-",,1 2 x logb (1−b ) 2,x /2 log(1−b ),2 x logb√1−b logb (1−b 2 x ),2 √1−x opposite vertex. Then the other acute angles of the triangle are,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,441,numerical,,,,,,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,442,single_type,"∞ /2, if x=∑ For 0<∅≤ π n=0 ∞ 2n∅, sin2n∅,z=∑ y=∑ cos n=0 ∞ 2n∅sin2n∅, then cos n=0

**Options:**
-",,xyz=xz+ y,xyz=xy+z,xyz=x+ y+z,xyz= yz+x,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,443,single_type,"Which of the following inequalities hold true in any triangle ABC ?

**Options:**
-",,A B C 1 sin ≤ 2 8 A B C,cos ≤ 2 3√3 8,sin2 A +sin2 B +sin2 C 2 3 < 4 2 B 2 C,"cos 2 9 ≤ 4 respectively, then the length of the third side can be",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,445,single_type,"Which of the 1+cos 3 x=2cos 2 x ( n∈Z) following sets can be ? the subset of the general solution of

**Options:**
-",,π nπ+ 3 π,nπ+ 6 π,nπ− 6,2nπ,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,446,single_type,"If in a triangle, sin4 is equal to A+sin4 B+sin4 C=sin2 Bsin2 C+2sin2 sin2 A+2sin2 C A sin2 ,then its angle A B

**Options:**
-",,30°,120°,150°,60°,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,447,single_type,"in ∆ product r1 r can be equal to Let ABC be an isosceles triangle with base BC Where R is the radius of the circumcircle of the ∆ ' . If 'r ABC andr1 is the radius of the circle escribed opposite to the angle A ABC is the radius of the circle inscribed , then the

**Options:**
-",,2 sin2 R A,2 sin2 R 2B 1,2 a,4,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,448,single_type,"tan x =¿ tan x∨¿ ¿, if

**Options:**
-",,"x∈(−π (2k+1)/2,−πk ), k ∈I","x∈¿], k ∈I","x∈{−πk ,−π (2k−1)/2}, k ∈I","x∈{π (2k−1)/2, πk }, k ∈I",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,449,single_type,"sin θ+√3 cos θ=6 x−x 2−11,0≤θ ≤ 4 π , x∈R , holds for

**Options:**
-",,No values of x andθ,"One value of x and two values of θ cuts the *AB* and *AC* at *P*and *Q ,* respectively. Length *PQ* is equal to",N/A,N/A,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,450,single_type,"In acute-angled triangle ABC , AD is the altitude. Circle drawn with AD as its diameter *

**Options:**
-",,∆* 2 *R,abc* 4 *R* 2,Two values of *x* and two values of *θ,"Two point of values of ( *x ,θ*) *

---

##",,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,457,numerical,,,,,,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,467,numerical,,,,,,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,473,numerical,,,,,,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,476,numerical,,,,,,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,492,numerical,,,,,,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,493,numerical,,,,,,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,502,numerical,,,,,,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,503,numerical,,,,,,,,,,,,,,,,,
TRIGONOMETRIC_FUNCTIONS.json,588,MATH,TRIGONOMETRIC FUNCTIONS,370,508,numerical,,,,,,,,,,,,,,,,,
