source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,56,single_type,"If for a plane, the intercepts on the coordinate axes are $8, 4, 4$, then the length of the perpendicular from the origin onto the plane is:

**Options:**
-",a,$\frac{8}{3}$,$\frac{3}{8}$,3,$\frac{4}{3}$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,57,single_type,"The centre and radius of the sphere $x^2 + y^2 + z^2 + 3x - 4z + 1 = 0$ are:

**Options:**
-",c,"$\left(-\frac{3}{2}, 0, -2\right), \frac{\sqrt{21}}{2}$","$(3,0,2),\sqrt{21}$","$\left(-\frac{3}{2}, 0, 2\right), \frac{\sqrt{21}}{2}$","$\left(-\frac{3}{2}, 2, 0\right), \frac{21}{2}$",,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,58,single_type,"If $P$ be the point $(2, 6, 3)$, then the equation of the plane through $P$ at right angle to $OP$, $O$ being the origin, is:

**Options:**
-",d,$2x + 6y + 3z = 7$,$2x - 6y + 3z = 7$,$2x + 6y - 3z = 49$,$2x + 6y + 3z = 49$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,59,single_type,"A variable plane which remains at a constant distance $p$ from the origin cuts the coordinate axes at A, B, C. The locus of the centroid of the tetrahedron OABC is:

**Options:**
-",d,$9p^2$,$\frac{9}{p^2}$,$\frac{7}{p^2}$,$\frac{16}{p^2}$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,60,single_type,"If $P = (0,1,2), Q = (4,-2,1)$ then:

**Options:**
-",d,,$\frac{\pi}{4}$,$\frac{\pi}{3}$,$\frac{1}{2}$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,61,single_type,"The angle between the lines [missing line equations] is:

**Options:**
-",c,30°,,,0°,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,62,single_type,"If a line in space makes angles $\alpha, \beta, \gamma$ with the coordinate axes, then $\cos 2\alpha + \cos 2\beta + \cos 2\gamma$ equals:

**Options:**
-",c,1,0,1,2,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,63,single_type,"Let $(3, 4, -1)$ and $(-1, 2, 3)$ be the end points of a diameter of a sphere. Then the radius of the sphere is:

**Options:**
-",c,,2,3,9,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,64,single_type,"The equation of the plane [conditions missing] is:

**Options:**
-",a,$17x - 47y - 24z + 172 = 0$,$17x + 47y - 24z + 17 = 0$,$17x + 47y + 24z + 172 = 0$,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,65,single_type,"The equation of the plane passing through a point $(2, 1, 0)$ and parallel to the vectors $(0, 0, 1)$ and $\vec{\mathbf{b}} = (-3, 2, 2)$ is:

**Options:**
-",a,$2x - 3y + 6z - 25 = 0$,$2x - 3y + 6z + 25 = 0$,$3x - 2y + 6z - 25 = 0$,$3x - 2y + 6z + 25 = 0$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,66,single_type,"The equation of the plane [conditions missing] is:

**Options:**
-",c,,,$5x - 2z = 11$,$5x + 2z = 11$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,67,single_type,"Let $P(-7,1,-5)$ be a point. The equation of the plane through $P$ perpendicular to $OP$, $O$ being the origin, is:

**Options:**
-",a,$7x - y + 5z + 75 = 0$,$7x + y - 5z + 73 = 0$,$7x + y + 5z + 73 = 0$,$7x - y - 5z + 75 = 0$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,68,single_type,"The value of $\lambda$ for which the lines $\frac{x-1}{1} = \frac{y-2}{\lambda} = \frac{z+1}{-1}$ and $\frac{x+1}{-\lambda} = \frac{y+1}{2} = \frac{z-2}{1}$ are perpendicular to each other is:

**Options:**
-",b,0,1,1,None of these,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,69,single_type,"The radius of the circle formed by the intersection of the sphere $\vec{\mathbf{r}}^2 + \vec{\mathbf{r}} \cdot (2\hat{\mathbf{i}} - 2\hat{\mathbf{j}} - 4\hat{\mathbf{k}}) - 19 = 0$ and the plane $\vec{\mathbf{r}}\cdot(\hat{\mathbf{i}} - 2\hat{\mathbf{j}} + 2\hat{\mathbf{k}}) + 8 = 0$ is:

**Options:**
-",b,5,4,3,2,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,70,single_type,"The foot of the perpendicular drawn from a point with position vector $\hat{\imath} + 4 \hat{k}$ onto the line joining the points having position vectors as $-11 \hat{j} + 3 \hat{k}$ [other points or line equation missing] are:

**Options:**
-",b,$4 \hat{i} + 5 \hat{j} + 5 \hat{k}$,$4 \hat{i} + 5 \hat{j} - 5 \hat{k}$,,$4 \hat{i} - 5 \hat{j} + 5 \hat{k}$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,71,single_type,"If the projections of a line segment on $x$, $y$ and $z$-axes are $6, 2, 3$ respectively, then its direction cosines are:

**Options:**
-",a,"$\left(\frac{6}{7}, \frac{2}{7}, \frac{3}{7}\right)$","$\left(\frac{7}{6}, \frac{7}{2}, \frac{7}{3}\right)$","$\left(\frac{6}{44}, \frac{2}{14}, \frac{3}{14}\right)$",None of these,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,72,single_type,"The shortest distance between the lines (missing line equations)
**Options:**
-",d,(Missing),(Missing),(Missing),$3\sqrt{30}$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,73,single_type,"The equation of the plane through the line of intersection of planes $ax + by + cz + d = 0$ and $a'x + b'y + c'z + d' = 0$ and parallel to the line $y = 0$ is
**Options:**
-",c,$(ab' - a',x + (bc' - b',y + (ad' - b',None of these,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,74,single_type,"The vector equation of the plane passing through the origin and the line of intersection of the planes $\vec{r} \cdot \vec{a} = \lambda$ and $\vec{r}\cdot\vec{b}=\mu$ is
**Options:**
-",b,$\vec{r} \cdot (\lambda \vec{a} - \mu \vec{b}) = 0$,$\vec{r} \cdot (\lambda \vec{b} - \mu \vec{a}) = 0$,$\vec{r} \cdot (\lambda \vec{a} + \mu \; \vec{b}) = 0$,$\vec{r} \cdot (\lambda \vec{b} + \mu \vec{a}) = 0$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,75,single_type,"The image (or reflection) of the point $(1, 2, -1)$ in the plane $\vec{r} \cdot \left(3\hat{\imath} - 5\hat{\jmath} + 4\hat{k}\right) = 5$ is:

**Options:**
-",a,"$(73/25, -6/5, 39/25)$","$(73/25, 6/5, 39/25)$","$(-1,-2,1)$",None of these,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,76,single_type,"If the direction cosines of a line are $\left(\frac{1}{c}, \frac{1}{c}, \frac{1}{c}\right)$, then $c$ equals
**Options:**
-",d,$c = \pm \sqrt{3}$,$0 < c < 1$,$c > 2$,None of these,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,77,single_type,"The $xy$-plane divides the line joining two points (specific points missing, possibly involving z-coordinates of -5 and 6)
**Options:**
-",b,Internally in the ratio 2:3,Externally in the ratio 2:3,Internally in the ratio 3:2,Externally in the ratio 3:2,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,78,single_type,"The equation of the plane containing the line $\frac{x-x_1}{l} = \frac{y-y_1}{m} = \frac{z-z_1}{n}$ [conditions for plane missing] is:

**Options:**
-",b,$ax_1 + by_1 + cz_1 = 0$,$al + bm + cn = 0$,$\frac{a}{l} = \frac{b}{n} = \frac{c}{n}$,$lx_1 + my_1 + nz_1 = 0$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,79,single_type,"If the $x$-coordinate of a point $P$ on the line joining the points $Q(2,2,1)$ and $R(5, 2, -2)$ is 4, then the $z$-coordinate of $P$ is:

**Options:**
-",d,$-2$,$-1$,1,2,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,80,single_type,"The equation of the plane through the point (missing point) and perpendicular to some normal vector is
**Options:**
-",b,$5x + y + 12z - 23 = 0$,$5x - 6y + 2z - 23 = 0$,$x + 6y + 2z - 13 = 0$,$x + 6y - z - 13 = 0$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,81,single_type,"The distance between the points $(1,4,5)$ and $(2,2,3)$ is:

**Options:**
-",c,5,4,3,2,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,82,single_type,"The distance of the point of intersection of the line $\frac{x-2}{3} = \frac{y+1}{4} = \frac{z-2}{12}$ and the plane $x - y + z = D$ (constant D missing) from the point $(-1, -5, -10)$ is
**Options:**
-",a,13,12,11,8,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,83,numerical,"Let $A(0,7,10)$, $B(-1,6,6)$ and $C(-4,9,6)$. Then, $AB = \sqrt{(-1-0)^2 + (6-7)^2 + (6-10)^2} = \sqrt{1+1+16} = \sqrt{18} = 3\sqrt{2}$. $BC = \sqrt{(-4+1)^2 + (9-6)^2 + (6-6)^2} = \sqrt{9+9+0} = \sqrt{18} = 3\sqrt{2}$. $AC = \sqrt{(-4-0)^2 + (9-7)^2 + (6-10)^2} = \sqrt{16+4+16} = \sqrt{36} = 6$. Clearly, $AC^2 = AB^2 + BC^2$. Hence, triangle is right angled. Also, $AB = BC$. Therefore, triangle is right angled isosceles.

**Options:**
- a)
- b)
- c)
- d)",d,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,84,numerical,"The required plane passes through a point having position vector $\vec{a_1}$ and is parallel to the vectors $\vec{a_1}$ and $\vec{a_2}$. So, it is normal to $\vec{a_1} \times \vec{a_2}$. Thus, the equation on the plane is
$$(\vec{r} - \vec{a_1}) \cdot (\vec{a_1} \times \vec{a_2}) = 0$$
$$\Rightarrow [\vec{r} \ \vec{a_1} \ \vec{a_2}] = [\vec{a_1} \ \vec{a_1} \ \vec{a_2}]$$
$$\Rightarrow [\vec{r} \ \vec{a_1} \ \vec{a_2}] = 0$$
Hence, the required plane is $[\vec{r} \ \vec{a_1} \ \vec{a_2}] = 0$.

**Options:**
- a)
- b)
- c)
- d)",a,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,85,numerical,"The lines $\vec{r} = \vec{a} + \lambda (\vec{b} \times \vec{c})$ and $\vec{r} = \vec{b} + \mu (\vec{c} \times \vec{a})$ pass through points $\vec{a}$ and $\vec{b}$ respectively and are parallel to vectors $\vec{b} \times \vec{c}$ and $\vec{c} \times \vec{a}$ respectively. Therefore, they will intersect, if $\vec{a} - \vec{b}$, $\vec{b} \times \vec{c}$ and $\vec{c} \times \vec{a}$ are coplanar
$$\Rightarrow (\vec{a} - \vec{b}) \cdot \{ (\vec{b} \times \vec{c}) \times (\vec{c} \times \vec{a}) \} = 0$$
$$\Rightarrow (\vec{a} - \vec{b}) \cdot \{ [\vec{b} \ \vec{c} \ \vec{a}] \vec{c} - [\vec{b} \ \vec{c} \ \vec{c}] \vec{a} \} = 0$$
$$\Rightarrow (\vec{a} - \vec{b}) \cdot \vec{c} [\vec{b} \ \vec{c} \ \vec{a}] = 0$$
$$\Rightarrow \vec{a} \cdot \vec{c} [\vec{b} \ \vec{c} \ \vec{a}] - \vec{b} \cdot \vec{c} [\vec{b} \ \vec{c} \ \vec{a}] = 0$$
$$\Rightarrow (\vec{a} \cdot \vec{c} - \vec{b} \cdot \vec{c}) [\vec{b} \ \vec{c} \ \vec{a}] = 0$$
Since $[\vec{b} \ \vec{c} \ \vec{a}]$ is generally not zero for non-coplanar vectors, it must be that $\vec{a} \cdot \vec{c} - \vec{b} \cdot \vec{c} = 0 \Rightarrow \vec{a} \cdot \vec{c} = \vec{b} \cdot \vec{c}$.

**Options:**
- a)
- b)
- c)
- d)",b,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,86,numerical,"The equation of the plane through given line is $a(x-1) + b(y-2) + c(z-3) = 0$ ...(i) Since, the straight line lie on the plane. Therefore DR's of the plane is perpendicular to the line ie, $5a + 4b + 5c = 0$ ...(ii) Since, the plane passes through $(0, 0, 0)$, we get $-a - 2b - 3c = 0 \Rightarrow a + 2b + 3c = 0$ ....(iii) On solving Eqs. (ii) and (iii), we get
$$\frac{a}{2} = \frac{b}{-10} = \frac{c}{6}$$
From Eq. (i),
$$2(x-1) - 10(y-2) + 6(z-3) = 0$$
$$\Rightarrow 2x - 10y + 6z - 2 + 20 - 18 = 0$$
$$\Rightarrow 2x - 10y + 6z = 0$$
$$\Rightarrow x - 5y + 3z = 0$$

**Options:**
- a)
- b)
- c)
- d)",b,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,87,numerical,"Given line can be rewritten as
$$\frac{x - \frac{1}{3}}{\frac{2b}{3}} = \frac{y - 3}{-1} = \frac{z - 1}{a}$$
Given plane $3x + y + 2z + 6 = 0$ is parallel to the above line
$$\therefore \left(\frac{2b}{3}\right) \cdot 3 + 1 \cdot (-1) + 2 \cdot a = 0$$
$$\Rightarrow 2b - 1 + 2a = 0$$
$$\Rightarrow 2a + 2b = 1$$
$$\Rightarrow 3a + 3b = \frac{3}{2}$$

**Options:**
- a)
- b)
- c)
- d)",b,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,88,numerical,"Given, $l + m + n = 0$ ....(i) and $l^2 + m^2 - n^2 = 0$ .....(ii)
Substitute $n = -l - m$ from (i) into (ii):
$$\therefore l^2 + m^2 - (-l - m)^2 = 0$$
$$\Rightarrow l^2 + m^2 - (l^2 + 2lm + m^2) = 0$$
$$\Rightarrow -2lm = 0$$
$$\Rightarrow 2lm = 0$$
$$\Rightarrow l = 0 \text{ or } m = 0$$
If $l = 0$, then from (i), $m+n=0 \Rightarrow n = -m$. So, the direction ratios are $l: m: n = 0: 1: -1$.
If $m = 0$, then from (i), $l+n=0 \Rightarrow n = -l$. So, the direction ratios are $l: m: n = 1: 0: -1$.
Let the two sets of direction ratios be $\langle l_1, m_1, n_1 \rangle = \langle 0, 1, -1 \rangle$ and $\langle l_2, m_2, n_2 \rangle = \langle 1, 0, -1 \rangle$.
The cosine of the angle $\theta$ between them is given by:
$$\cos \theta = \frac{l_1 l_2 + m_1 m_2 + n_1 n_2}{\sqrt{l_1^2 + m_1^2 + n_1^2}\sqrt{l_2^2 + m_2^2 + n_2^2}}$$
$$\therefore \cos \theta = \frac{(0)(1) + (1)(0) + (-1)(-1)}{\sqrt{0^2 + 1^2 + (-1)^2}\sqrt{1^2 + 0^2 + (-1)^2}} = \frac{0 + 0 + 1}{\sqrt{2}\sqrt{2}} = \frac{1}{2}$$
$$\Rightarrow \theta = \frac{\pi}{3}$$

**Options:**
- a)
- b)
- c)
- d)",b,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,89,numerical,"Equation of plane passing through the point $(1, 2, 3)$ is $A(x-1) + B(y-2) + C(z-3) = 0$ ...(i)
Since, plane (i) is parallel to plane $x + 2y + 5z = 0$, their normal vectors are proportional. We can take $A = 1, B = 2, C = 5$.
Putting these values in Eq. (i), we get $(x-1) + 2(y-2) + 5(z-3) = 0$ is the required plane.
$x-1 + 2y-4 + 5z-15 = 0$
$x + 2y + 5z - 20 = 0$.

**Options:**
- a)
- b)
- c)
- d)",a,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,90,numerical,"Since, the line passing through the points $(4,-1,2)$ and $(-3,2,3)$. So, the DR's of the line is $(4-(-3), -1-2, 2-3)$, ie, $(7,-3,-1)$. Since, the line is perpendicular to the plane therefore DR's of this line is proportional to the normal of the plane. The plane passes through point $(-10, 5, 4)$.
Therefore, required equation plane is $7(x-(-10)) - 3(y-5) - 1(z-4) = 0$.
$7(x+10) - 3(y-5) - 1(z-4) = 0$
$\Rightarrow 7x + 70 - 3y + 15 - z + 4 = 0$
$\Rightarrow 7x - 3y - z + 89 = 0$.

**Options:**
- a)
- b)
- c)
- d)",b,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,91,single_type,"The foot of the perpendicular from $(2,4,-1)$ to the line $x + 5 = \frac{1}{4}(y + 3) = -\frac{1}{9}(z-6)$ is
**Options:**
-",a,"$(-4,1,-3)$","$(4, -1, -3)$","$(-4, -1, 3)$","$(-4, -1, -3)$",,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,92,numerical,"Equation of the given plane can be written as $(3\hat{\mathbf{i}} - 4\hat{\mathbf{j}} + 5\hat{\mathbf{k}}) \cdot (x \hat{\mathbf{i}} + y \hat{\mathbf{j}} + z \hat{\mathbf{k}}) = 8$. So, the normal to the given plane is $3\hat{\mathbf{i}} - 4\hat{\mathbf{j}} + 5\hat{\mathbf{k}}$ and the required line being perpendicular to the plane is parallel to this normal. Since, it passes through $3\hat{\mathbf{i}} - 5\hat{\mathbf{j}} + 7\hat{\mathbf{k}}$, its equation is $\vec{\mathbf{r}} = 3\hat{\mathbf{i}} - 5\hat{\mathbf{j}} + 7\hat{\mathbf{k}} + \lambda(3\hat{\mathbf{i}} - 4\hat{\mathbf{j}} + 5\hat{\mathbf{k}})$ where $\lambda$ is a parameter. Since, this line passes through the vector $3\hat{\mathbf{i}} - 5\hat{\mathbf{j}} + 7\hat{\mathbf{k}}$ ie, the point $(3, -5, 7)$ and is parallel to $3\hat{\mathbf{i}} - 4\hat{\mathbf{j}} + 5\hat{\mathbf{k}}$, its direction ratios are $3, -4, 5$. Its cartesian equation is $\frac{x-3}{3} = \frac{y+5}{-4} = \frac{z-7}{5}$.

**Options:**
- a)
- b)
- c)
- d)",a,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,93,numerical,"The vector equation of the line joining the points $\hat{\imath} - 2\hat{\jmath} + \hat{k}$ and $-2\hat{\jmath} + 3\hat{k}$ is $\vec{r} = (\hat{\imath} - 2\hat{\jmath} + \hat{k}) + \lambda(( -2\hat{\jmath} + 3\hat{k}) - (\hat{\imath} - 2\hat{\jmath} + \hat{k})) = (\hat{\imath} - 2\hat{\jmath} + \hat{k}) + \lambda(-\hat{\imath} + 2\hat{k})$ ...(i)
The vector equation of the plane through the origin ($0\hat{\imath} + 0\hat{\jmath} + 0\hat{k}$), $4\hat{\jmath}$ and $2\hat{\imath} + \hat{k}$ is given by $\vec{r} \cdot (\vec{a} \times \vec{b} + \vec{b} \times \vec{c} + \vec{c} \times \vec{a}) = [\vec{a} \ \vec{b} \ \vec{c}]$ (if passing through origin, this simplifies).
Alternatively, the normal to the plane is given by the cross product of two vectors in the plane from the origin: $(4\hat{\jmath} - 0\hat{\imath}) \times (2\hat{\imath} + \hat{k} - 0\hat{\imath}) = 4\hat{\jmath} \times (2\hat{\imath} + \hat{k}) = 8(\hat{\jmath} \times \hat{\imath}) + 4(\hat{\jmath} \times \hat{k}) = -8\hat{k} + 4\hat{\imath} = 4\hat{\imath} - 8\hat{k}$.
So the equation of the plane passing through the origin with normal $4\hat{\imath} - 8\hat{k}$ is $\vec{r} \cdot (4\hat{\imath} - 8\hat{k}) = 0$ ...(ii)
The position vector of any point on line (i) is $(\hat{\imath} - 2\hat{\jmath} + \hat{k}) + \lambda(-\hat{\imath} + 2\hat{k})$.
If it lies on plane (ii), then $\{(\hat{\imath} - 2\hat{\jmath} + \hat{k}) + \lambda(-\hat{\imath} + 2\hat{k})\} \cdot (4\hat{\imath} - 8\hat{k}) = 0$.
$(\hat{\imath} - 2\hat{\jmath} + \hat{k}) \cdot (4\hat{\imath} - 8\hat{k}) + \lambda(-\hat{\imath} + 2\hat{k}) \cdot (4\hat{\imath} - 8\hat{k}) = 0$
$(1)(4) + (-2)(0) + (1)(-8) + \lambda((-1)(4) + (0)(0) + (2)(-8)) = 0$
$4 - 8 + \lambda(-4 - 16) = 0$
$-4 + \lambda(-20) = 0 \Rightarrow -4 - 20\lambda = 0 \Rightarrow \lambda = -4/20 = -1/5$.
Putting the value of $\lambda$ in $(\hat{\imath} - 2\hat{\jmath} + \hat{k}) + \lambda(-\hat{\imath} + 2\hat{k})$, we get the position vector of the required point as $\hat{\imath} - 2\hat{\jmath} + \hat{k} - \frac{1}{5}(-\hat{\imath} + 2\hat{k})$
$= \left(1 + \frac{1}{5}\right)\hat{\imath} - 2\hat{\jmath} + \left(1 - \frac{2}{5}\right)\hat{k}$
$= \frac{6}{5}\hat{\imath} - 2\hat{\jmath} + \frac{3}{5}\hat{k} = \frac{1}{5}(6\hat{\imath} - 10\hat{\jmath} + 3\hat{k})$.

**Options:**
- a)
- b)
- c)
- d)",b,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,94,numerical,"Let the position vector of the point be $\vec{a} = \hat{\imath} - 2\hat{\jmath} - 4\hat{k}$.
We have, $\vec{n} = \vec{A}B = -2\hat{\imath} - 3\hat{\jmath} - 6\hat{k}$. This vector is normal to the plane.
So, vector equation of the plane is $(\vec{r} - \vec{a}) \cdot \vec{n} = 0$.
$\{\vec{r} - (\hat{\imath} - 2\hat{\jmath} - 4\hat{k})\} \cdot (-2\hat{\imath} - 3\hat{\jmath} - 6\hat{k}) = 0$.
$\Rightarrow \vec{r} \cdot (-2\hat{\imath} - 3\hat{\jmath} - 6\hat{k}) = (\hat{\imath} - 2\hat{\jmath} - 4\hat{k}) \cdot (-2\hat{\imath} - 3\hat{\jmath} - 6\hat{k})$.
$\Rightarrow -2x - 3y - 6z = (1)(-2) + (-2)(-3) + (-4)(-6)$.
$\Rightarrow -2x - 3y - 6z = -2 + 6 + 24$.
$\Rightarrow -2x - 3y - 6z = 28$.
Multiplying by $-1$, we get $2x + 3y + 6z = -28$.
$\Rightarrow 2x + 3y + 6z + 28 = 0$.

**Options:**
- a)
- b)
- c)
- d)",a,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,95,single_type,"If $P$ is a point in space such that its position vector is inclined at angles of $45^\circ$ and $160^\circ$ with $OX$ and $OY$ respectively, then its position vector is (angle $160^\circ$ is mathematically problematic for direction cosines)
**Options:**
-",c,(Missing),$6\hat{\imath} + 6\sqrt{2}\hat{\jmath} \pm 6\hat{k}$,$6\sqrt{2}\hat{i} + 6\hat{k}$,None of these,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,96,single_type,"If the lines $x = 1+s, y = -3 - \lambda s, z = 1 + \lambda s$ and $x = \frac{t}{2}, y = 1 + t, z = 2 - t$ with parameters $s$ and $t$ respectively, are coplanar, then $\lambda$ equals
**Options:**
-",a,2,1,$-\frac{1}{2}$,0,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,97,single_type,"A line makes an obtuse angle with the positive x-axis and angles $\frac{\pi}{4}$ and $\frac{\pi}{3}$ with the positive y and z-axes respectively. Its direction cosines are
**Options:**
-",c,"$-\frac{1}{\sqrt{2}}, \frac{1}{\sqrt{2}}, \frac{1}{2}$","$\frac{1}{\sqrt{2}}, -\frac{1}{2}, \frac{1}{2}$","$-\frac{1}{2}, \frac{1}{\sqrt{2}}, \frac{1}{2}$","$\frac{1}{2}, \frac{1}{\sqrt{2}}, \frac{1}{2}$",,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,98,single_type,"The equations $x = p, y = p, z = p$ in $xyz$ space represent
**Options:**
-",a,Cube,Rhombus,Sphere of radius p,None of these,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,99,single_type,"The equation of the line of intersection of the planes $x + 2y + z = 3$ and $6x + 8y + 3z = 13$ can be written as
**Options:**
-",a,$\frac{x-2}{2} = \frac{y+1}{-3} = \frac{z-3}{4}$,$\frac{x-2}{2} = \frac{y+1}{3} = \frac{z-3}{4}$,$\frac{x+2}{2} = \frac{y-1}{-3} = \frac{z-3}{4}$,$\frac{x+2}{2} = \frac{y+2}{3} = \frac{z-3}{4}$,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,100,single_type,"The line $\frac{x-1}{2} = \frac{y-2}{3} = \frac{z-3}{4}$ meets the plane $2x + 3y - z = -4$ in the point
**Options:**
-",b,(Missing),(Missing),"$(2,1,3)$","$(1,1,1)$

---

### Question",,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,102,single_type,"A line with direction ratios proportional to 2, 1, 2 intersects two planes (equations missing/corrupt). The coordinates of the points of intersection are
**Options:**
-",b,"$(3a, 3a, 3a), (a, a,","$(3a, 2a, 3a), (a, a,",(Missing),"$(2a, 3a, 3a), (2a, a,",,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,103,numerical,,c,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,106,single_type,"A straight line which makes an angle of $60^\circ$ with each of $y$ and $z$-axes, this line makes with $x$-axis at an angle
**Options:**
-",d,30°,60°,75°,"45°

---

### Question",,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,118,numerical,,a,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,129,numerical,"The centre and radius of given sphere are $C(0, 1, 2)$ and $R = \sqrt{0 + 1 + 4 + 11} = 4$.
Now, perpendicular distance from centre to the plane,
$$d = \frac{|0+2+4-15|}{\sqrt{1+4+4}} = 3$$
$\therefore$ Radius of circle = $\sqrt{R^2 - d^2} = \sqrt{16 - 9} = \sqrt{7}$

**Options:**
- a)
- b)
- c)
- d)",b,,,,,,,,,,,,,,,
Test_ID-741-MATHEMATICS.json,741,MATHEMATICS,TEST PAPER,303,130,numerical,"It is given that the line
$$\frac{x-1}{2} = \frac{y-3}{-1} = \frac{z-4}{2}$$
Is perpendicular to the required. This means that the normal to the plane is parallel to the line. So, its direction ratios are proportional to $2, -1, 2$.
The plane passes through the origin.
Hence, its equation is
$$2(x-0) - (y-0) + 2(z-0) = 0 \Rightarrow 2x - y + 2z = 0$$

**Options:**
- a)
- b)
- c)
- d)",c,,,,,,,,,,,,,,,
